NMec = 97746
T = 10
P = 7
Profits not ignored
Valid tasks:                                                              968
Solution time = 3.275e-05
Task data
9205 1
9234 1
9259 1
9262 1
9267 1
9271 1
9272 1
9282 1
9291 1
9296 1
9300 1
9301 1
9311 2
9312 1
9316 1
9324 1
9328 1
9340 1
9341 1
9344 1
9345 1
9348 1
9353 1
9357 1
9373 1
9377 1
9378 1
9388 1
9407 1
9410 1
9417 1
9430 1
9442 1
9462 1
9472 1
9476 1
9482 1
9486 1
9487 1
9492 1
9496 1
9519 1
9524 1
9528 1
9529 1
9536 1
9539 1
9548 1
9549 1
9553 1
9568 1
9569 1
9573 1
9581 1
9585 1
9601 1
9605 1
9635 1
9638 1
9645 1
9658 1
9667 1
9670 1
9687 1
9699 1
9700 1
9704 1
9710 1
9714 1
9715 1
9720 1
9724 1
9729 1
9733 1
9739 1
9743 1
9744 1
9749 1
9753 1
9764 1
9776 1
9777 1
9781 1
9793 1
9805 1
9806 1
9810 1
9818 1
9858 1
9862 1
9863 1
9875 1
9895 1
9924 1
9925 1
9929 1
9935 1
9939 1
10001 1
10235 1
10239 1
10240 1
10252 1
10292 1
10296 1
10301 1
10302 1
10306 1
10312 1
10316 1
10346 1
10358 1
10371 1
10378 1
10381 1
10400 1
10410 1
10411 1
10415 1
10431 1
10435 1
10440 1
10443 1
10444 1
10447 1
10448 1
10460 1
10464 1
10472 1
10476 1
10477 2
10487 1
10488 1
10492 1
10497 1
10506 1
10516 1
10517 1
10521 1
10526 1
10529 1
10554 1
10583 1
10586 1
10591 1
10595 1
10596 1
10606 1
10628 1
10635 1
10636 1
10638 1
10640 1
10648 1
10652 1
10668 2
10672 2
10688 1
10692 1
10700 1
10702 1
10704 1
10705 1
10712 1
10734 1
10744 1
10745 1
10749 1
10754 1
10757 1
10786 1
10811 1
10814 1
10819 1
10823 1
10824 1
10834 1
10843 1
10848 1
10852 1
10853 1
10863 2
10864 1
10868 1
10876 1
10880 1
10892 1
10893 1
10896 1
10897 1
10900 1
10905 1
10909 1
10925 1
10929 1
10930 1
10940 1
10959 1
10962 1
10969 1
10982 1
10994 1
11024 1
11028 1
11034 1
11038 1
11039 1
11044 1
11048 1
11088 1
11100 1
11101 1
11105 1
11339 1
11401 1
11405 1
11411 1
11415 1
11416 1
11445 1
11465 1
11477 1
11478 1
11482 1
11522 1
11530 1
11534 1
11535 1
11547 1
11559 1
11563 1
11564 1
11576 1
11587 1
11591 1
11596 1
11597 1
11601 1
11607 1
11611 1
11616 1
11620 1
11625 1
11626 1
11630 1
11636 1
11640 1
11641 1
11653 1
11670 1
11673 1
11682 1
11695 1
11702 1
11705 1
11735 1
11739 1
11755 1
11759 1
11767 1
11771 1
11772 1
11787 1
11791 1
11792 1
11801 1
11804 1
11811 1
11812 1
11816 1
11821 1
11844 1
11848 1
11853 1
11854 1
11858 1
11864 1
11868 1
11878 1
11898 1
11910 1
11923 1
11930 1
11933 1
11952 1
11962 1
11963 1
11967 1
11983 1
11987 1
11992 1
11995 1
11996 1
11999 1
12000 1
12012 1
12016 1
12024 1
12028 1
12029 2
12039 1
12040 1
12044 1
12049 1
12058 1
12068 1
12069 1
12073 1
12078 1
12081 1
12106 1
12135 1
12138 1
12143 1
12147 1
12148 1
12158 1
12187 1
12188 1
12192 1
12200 1
12204 1
12220 1
12224 1
12254 1
12264 1
12515 1
12564 1
12565 1
12569 1
12577 1
12581 1
12621 1
12631 1
12634 1
12641 1
12663 1
12696 1
12700 1
12706 1
12710 1
12711 1
12725 1
12729 1
12735 1
12739 1
12740 2
12760 1
12769 1
12772 1
12773 1
12777 1
12789 1
12801 1
12802 1
12806 1
12817 1
12846 1
12854 1
12858 1
12859 1
12871 1
12891 1
12911 1
12915 1
12920 1
12921 1
12925 1
12931 1
12935 1
12953 1
12957 1
12963 1
12965 1
12967 1
12968 1
12977 1
12997 2
13017 1
13029 1
13030 1
13034 1
13074 1
13082 1
13086 1
13087 1
13099 1
13111 1
13115 1
13116 1
13128 1
13139 1
13143 1
13148 1
13149 1
13153 1
13159 1
13163 1
13168 1
13172 1
13177 1
13178 1
13182 1
13188 1
13192 1
13193 1
13205 1
13222 1
13225 1
13234 1
13247 1
13254 1
13257 1
13287 1
13291 1
13307 1
13311 1
13319 1
13323 1
13324 1
13353 1
13364 1
13368 1
13373 1
13430 1
13664 1
13668 1
13730 1
13740 1
13741 1
13745 1
13807 1
13810 1
13839 1
13859 1
13860 1
13864 1
13872 1
13876 1
13888 1
13889 1
13893 1
13901 1
13905 1
13916 1
13926 1
13936 1
13945 1
13955 1
13958 1
13965 1
14020 1
14024 1
14030 1
14034 1
14035 1
14064 1
14067 1
14084 1
14096 1
14097 1
14101 1
14116 1
14117 1
14121 1
14129 1
14133 1
14141 1
14173 1
14183 1
14186 1
14193 1
14215 1
14248 1
14252 1
14258 1
14262 1
14263 1
14277 1
14281 1
14287 1
14291 1
14292 2
14312 1
14321 1
14324 1
14325 1
14329 1
14341 1
14353 1
14354 1
14358 1
14369 1
14398 1
14406 1
14410 1
14411 1
14423 1
14472 1
14473 1
14477 1
14483 1
14487 1
14517 1
14549 1
14840 1
14844 1
14894 1
14906 1
14959 1
14963 1
14988 1
14992 1
15025 1
15035 1
15036 1
15040 1
15054 1
15064 1
15065 1
15069 1
15102 1
15131 1
15134 1
15183 1
15184 1
15188 1
15196 1
15200 1
15216 1
15220 1
15250 1
15260 1
15282 1
15292 1
15293 1
15297 1
15359 1
15362 1
15391 1
15411 1
15412 1
15416 1
15424 1
15428 1
15440 1
15441 1
15445 1
15453 1
15457 1
15478 1
15488 1
15507 1
15510 1
15517 1
15572 1
15576 1
15587 1
15636 1
15649 1
15653 1
15993 1
16070 1
16135 1
16139 1
16164 1
16168 1
16189 1
16201 1
16218 1
16230 1
16283 1
16287 1
16349 1
16360 1
16364 1
16392 1
16396 1
16426 1
16446 1
16458 1
16511 1
16515 1
16540 1
16544 1
16577 1
16588 1
16592 1
16606 1
16617 1
16621 1
16654 1
16683 1
16736 1
16740 1
16802 1
17169 1
17288 1
17317 1
17365 1
17394 1
17513 1
17545 1
17622 1
17741 1
17770 1
End
